2
10
14
6
20
2
28
8
40
2
20
30
2
4
40
20
6
18
8
22
12
2
6
6
14
12
4
12
38
2
10
32
34
2
14
14
10
22
2
4
12
18
6
8
2
2
18
2
2
22
10
6
6
10
40
10
10
2
10
18
24
18
16
22
8
2
18
12
12
10
4
16
18
32
6
6
30
36
2
16
74
10
8
4
38
10
4
18
20
16
34
8
8
6
2
2
22
26
14
2
6
12
34
28
12
2
8
2
12
4
10
2
4
8
16
6
12
12
20
28
24
34
8
14
20
42
20
16
8
2
16
8
34
6
26
4
12
10
10
14
8
2
16
24
34
22
12
12
50
12
28
6
8
8
16
6
18
8
2
4
10
12
24
8
10
22
16
6
2
12
12
16
12
10
6
14
6
32
8
24
34
12
10
50
36
2
10
6
14
20
12
2
12
6
8
14
28
34
18
26
2
10
10
40
16
22
14
2
26
34
12
12
6
18
10
26
30
4
6
26
2
12
2
10
14
28
2
18
46
8
20
2
8
18
2
14
12
6
8
4
6
10
2
12
10
2
6
24
8
40
6
8
2
12
20
6
38
2
8
4
16
10
26
8
12
44
22
10
2
14
6
20
2
4
2
18
8
6
2
6
38
10
24
40
58
18
14
26
22
24
4
38
10
2
16
56
22
18
4
6
52
26
14
2
4
10
12
24
8
24
28
20
6
6
8
6
24
18
2
10
14
26
14
42
12
12
6
10
24
16
8
2
6
14
28
38
4
2
2
2
8
4
40
6
4
12
4
2
2
18
2
10
20
58
4
16
6
16
18
12
4
24
18
24
16
10
16
8
80
6
16
4
8
4
16
16
4
2
20
4
12
10
18
18
10
54
2
24
2
10
16
24
8
2
42
10
26
28
4
70
14
14
2
2
38
44
16
16
8
20
12
12
2
26
2
4
26
10
16
4
30
10
6
10
4
8
22
14
36
14
12
2
30
22
12
6
2
10
12
6
12
18
12
20
10
2
8
10
4
10
12
38
6
16
2
2
60
4
56
8
16
50
4
4
6
10
4
10
2
2
12
2
8
16
36
22
8
16
2
32
18
78
16
2
4
22
2
30
8
8
38
20
30
2
6
6
12
22
4
2
8
12
2
12
2
2
6
2
34
22
4
36
12
34
2
4
6
26
28
10
16
10
20
4
94
12
6
18
20
16
10
12
6
30
20
22
18
28
18
6
2
4
12
16
6
16
6
12
20
4
32
16
8
34
4
2
50
10
12
14
4
10
8
30
2
34
10
2
12
22
8
2
22
2
32
6
12
20
4
2
18
12
4
66
4
14
16
36
26
36
2
10
2
12
14
10
2
10
10
42
28
8
22
32
10
2
2
14
2
20
8
2
12
16
20
64
24
22
6
14
14
4
2
4
18
2
12
4
38
16
4
14
6
2
22
10
8
10
8
8
14
10
2
20
14
10
14
14
12
4
2
6
10
46
16
24
32
4
20
28
24
10
32
4
10
54
2
6
2
24
4
6
60
2
6
12
8
14
10
6
4
32
18
10
34
10
34
18
20
18
8
22
10
8
6
12
8
2
2
26
64
26
6
4
34
20
12
32
30
4
8
8
12
2
12
2
2
24
24
12
2
8
4
44
6
10
2
14
2
12
2
14
16
14
20
24
8
12
4
2
2
12
6
14
10
12
4
4
10
10
22
2
20
44
16
20
6
2
24
12
18
18
42
10
2
44
12
24
4
14
8
18
22
10
24
38
70
4
14
28
14
4
2
16
12
10
14
4
26
6
2
12
32
6
6
30
18
4
8
48
18
10
6
20
2
16
12
14
4
18
8
18
2
30
4
14
26
10
4
2
14
4
10
12
6
30
40
22
12
8
46
22
32
26
12
8
18
4
24
20
2
44
20
4
4
16
2
4
14
10
8
6
22
16
34
30
10
24
12
2
16
8
16
24
20
6
12
8
2
8
12
6
2
2
6
38
40
36
24
6
4
8
22
16
4
14
6
18
2
14
12
18
2
2
24
8
6
6
12
34
10
18
14
14
2
16
2
12
22
10
26
10
8
2
8
20
6
4
16
16
14
16
50
10
12
10
44
8
8
10
26
28
22
12
8
22
6
12
38
18
14
42
4
24
12
8
32
2
14
6
18
28
2
10
14
2
14
18
2
26
14
4
4
6
12
2
10
2
26
4
2
8
16
6
4
4
36
10
8
16
14
10
8
22
2
4
26
14
10
8
12
4
10
10
26
10
8
6
14
18
18
16
20
12
16
24
10
20
34
2
18
40
4
26
4
38
22
4
20
6
34
2
18
10
8
6
24
2
10
2
18
58
18
18
8
20
14
14
4
4
4
30
12
12
10
32
20
16
2
8
12
8
40
10
4
24
32
30
8
12
4
14
12
8
26
4
18
8
8
10
6
2
10
12
2
16
10
10
2
18
32
6
6
16
54
32
20
12
4
8
16
2
2
22
4
30
2
12
4
20
8
24
14
20
6
10
34
2
20
14
12
26
2
10
24
68
46
14
42
16
22
34
16
64
14
6
4
2
38
18
6
28
2
4
2
26
16
2
6
24
8
10
36
14
4
20
4
8
2
24
18
2
4
16
24
16
22
4
14
20
50
8
36
6
14
14
2
12
36
12
46
6
32
10
14
18
8
18
6
10
22
8
26
4
28
8
18
16
16
2
2
4
32
38
6
16
14
68
4
14
6
2
12
2
20
20
6
14
2
2
40
14
20
4
2
4
12
46
8
18
12
58
2
12
14
4
24
40
8
38
26
6
18
2
4
8
10
22
2
22
2
18
2
18
40
22
8
54
28
36
20
2
6
2
6
38
4
10
16
8
16
6
4
4
12
6
4
58
14
2
16
8
2
4
2
10
2
52
20
24
12
8
36
50
18
2
16
4
4
8
42
32
16
44
6
6
14
4
38
10
4
10
14
20
2
6
84
4
10
14
16
12
4
6
12
2
24
20
16
16
2
12
32
8
8
2
4
6
8
20
12
26
10
12
2
4
44
24
4
2
26
8
44
2
14
36
12
6
2
4
2
8
2
2
10
12
34
40
10
4
18
2
12
6
2
14
8
30
16
10
10
2
20
12
32
16
54
2
18
4
2
2
28
12
24
4
22
6
14
2
12
28
6
6
2
12
20
10
4
6
12
16
10
2
12
12
10
12
12
14
4
10
4
22
10
20
4
36
4
16
12
20
18
14
18
10
10
24
12
2
38
4
34
20
22
68
42
36
4
14
2
2
14
50
2
6
4
40
18
24
6
16
10
22
8
10
10
6
12
20
10
24
52
